Year,Date,RoundID,Stage,MatchID,Country,City,Stadium,Home_Team_Name,Home_Team_Initials,Half_Time_Home_Goals,Home_Team_Goals,Away_Team_Name,Away_Team_Initials,Half_Time_Away_Goals,Away_Team_Goals,Half_Time_Goals,Goals,Outcome_Of_The_Match,Win_Conditions,Attendance,Referee,Assistant_1,Assistant_2
2006,16-06-2006,97410100,Group C,97410021,Argentina,Gelsenkirchen ,"FIFA World Cup Stadium, Gelsenkirchen",Argentina,ARG,3,6,Serbia and Montenegro,SCG,0,0,3,6,Home_Team_Win, ,52000,ROSETTI Roberto (ITA),COPELLI Cristiano (ITA),STAGNOLI Alessandro (ITA)
2006,16-06-2006,97410100,Group C,97410022,Netherlands,Stuttgart ,Gottlieb-Daimler-Stadion,Netherlands,NED,2,2,Ivory Coast,CIV,1,1,3,3,Home_Team_Win, ,52000,RUIZ Oscar (COL),TAMAYO Fernando (ECU),NAVIA Jose (COL)
2006,16-06-2006,97410100,Group D,97410023,Mexico,Hanover ,"FIFA World Cup Stadium, Hanover",Mexico,MEX,0,0,Angola,ANG,0,0,0,0,DRAW, ,43000,MAIDIN Shamsul (SIN),PERMPANICH Prachya (THA),GHULOUM Eisa (UAE)
2006,17-06-2006,97410100,Group D,97410024,Portugal,Frankfurt/Main ,"FIFA World Cup Stadium, Frankfurt",Portugal,POR,0,2,Iran,IRN,0,0,0,2,Home_Team_Win, ,48000,POULAT Eric (FRA),DAGORNE Lionel (FRA),TEXIER Vincent (FRA)
2006,17-06-2006,97410100,Group E,97410026,Czech Republic,Cologne ,"FIFA World Cup Stadium, Cologne",Czech Republic,CZE,0,0,Ghana,GHA,1,2,1,2,Away_Team_Win, ,45000,ELIZONDO Horacio (ARG),GARCIA Dario (ARG),OTERO Rodolfo (ARG)
2006,17-06-2006,97410100,Group E,97410025,Italy,Kaiserslautern ,Fritz-Walter-Stadion,Italy,ITA,1,1,USA,USA,1,1,2,2,DRAW, ,46000,LARRIONDA Jorge (URU),RIAL Walter (URU),FANDINO Pablo (URU)
2006,18-06-2006,97410100,Group F,97410028,Japan,Nuremberg ,Franken-Stadion,Japan,JPN,0,0,Croatia,CRO,0,0,0,0,DRAW, ,41000,DE BLEECKERE Frank (BEL),HERMANS Peter (BEL),VROMANS Walter (BEL)
2006,18-06-2006,97410100,Group F,97410027,Brazil,Munich ,"FIFA World Cup Stadium, Munich",Brazil,BRA,0,2,Australia,AUS,0,0,0,2,Home_Team_Win, ,66000,MERK Markus (GER),SCHRAER Christian (GER),SALVER Jan-Hendrik (GER)
2006,18-06-2006,97410100,Group G,97410029,France,Leipzig ,Zentralstadion,France,FRA,1,1,Korea Republic,KOR,0,1,1,2,DRAW, ,43000,ARCHUNDIA Benito (MEX),RAMIREZ Jose (MEX),VERGARA Hector (CAN)
2006,19-06-2006,97410100,Group G,97410030,Togo,Dortmund ,"FIFA World Cup Stadium, Dortmund",Togo,TOG,0,0,Switzerland,SUI,1,2,1,2,Away_Team_Win, ,65000,AMARILLA Carlos (PAR),ANDINO Amelio (PAR),BERNAL Manuel (PAR)
2006,19-06-2006,97410100,Group H,97410032,Saudi Arabia,Hamburg ,"FIFA World Cup Stadium, Hamburg",Saudi Arabia,KSA,0,0,Ukraine,UKR,2,4,2,4,Away_Team_Win, ,50000,POLL Graham (ENG),SHARP Philip (ENG),TURNER Glenn (ENG)
2006,19-06-2006,97410100,Group H,97410031,Spain,Stuttgart ,Gottlieb-Daimler-Stadion,Spain,ESP,0,3,Tunisia,TUN,1,1,1,4,Home_Team_Win, ,52000,SIMON Carlos (BRA),TAVARES Aristeu (BRA),CORONA Ednilson (BRA)
2006,20-06-2006,97410100,Group A,97410033,Ecuador,Berlin ,Olympiastadion,Ecuador,ECU,0,0,Germany,GER,2,3,2,3,Away_Team_Win, ,72000,IVANOV Valentin (RUS),GOLUBEV Nikolai (RUS),VOLNIN Evgueni (RUS)
2006,20-06-2006,97410100,Group A,97410034,Costa Rica,Hanover ,"FIFA World Cup Stadium, Hanover",Costa Rica,CRC,1,1,Poland,POL,1,2,2,3,Away_Team_Win, ,43000,MAIDIN Shamsul (SIN),PERMPANICH Prachya (THA),GHULOUM Eisa (UAE)
2006,20-06-2006,97410100,Group B,97410035,Sweden,Cologne ,"FIFA World Cup Stadium, Cologne",Sweden,SWE,0,2,England,ENG,1,2,1,4,DRAW, ,45000,BUSACCA Massimo (SUI),BURAGINA Francesco (SUI),ARNET Matthias (SUI)
2006,20-06-2006,97410100,Group B,97410036,Paraguay,Kaiserslautern ,Fritz-Walter-Stadion,Paraguay,PAR,1,2,Trinidad and Tobago,TRI,0,0,1,2,Home_Team_Win, ,46000,ROSETTI Roberto (ITA),COPELLI Cristiano (ITA),STAGNOLI Alessandro (ITA)
2006,21-06-2006,97410100,Group D,97410040,Iran,Leipzig ,Zentralstadion,Iran,IRN,0,1,Angola,ANG,0,1,0,2,DRAW, ,38000,SHIELD Mark (AUS),GIBSON Nathan (AUS),WILSON Ben (AUS)
2006,21-06-2006,97410100,Group D,97410039,Portugal,Gelsenkirchen ,"FIFA World Cup Stadium, Gelsenkirchen",Portugal,POR,2,2,Mexico,MEX,1,1,3,3,Home_Team_Win, ,52000,MICHEL Lubos (SVK),Roman SLYSKO (SVK),BALKO Martin (SVK)
2006,21-06-2006,97410100,Group C,97410037,Netherlands,Frankfurt/Main ,"FIFA World Cup Stadium, Frankfurt",Netherlands,NED,0,0,Argentina,ARG,0,0,0,0,DRAW, ,48000,MEDINA CANTALEJO Luis (ESP),GIRALDEZ CARRASCO Victoriano (ESP),MEDINA HERNANDEZ Pedro (ESP)
2006,21-06-2006,97410100,Group C,97410038,Ivory Coast,Munich ,"FIFA World Cup Stadium, Munich",Ivory Coast,CIV,1,3,Serbia and Montenegro,SCG,2,2,3,5,Home_Team_Win, ,66000,RODRIGUEZ Marco (MEX),CAMARGO Jose Luis (MEX),LEAL Leonel (CRC)
2006,22-06-2006,97410100,Group E,97410041,Czech Republic,Hamburg ,"FIFA World Cup Stadium, Hamburg",Czech Republic,CZE,0,0,Italy,ITA,1,2,1,2,Away_Team_Win, ,50000,ARCHUNDIA Benito (MEX),RAMIREZ Jose (MEX),VERGARA Hector (CAN)
2006,22-06-2006,97410100,Group E,97410042,Ghana,Nuremberg ,Franken-Stadion,Ghana,GHA,2,2,USA,USA,1,1,3,3,Home_Team_Win, ,41000,MERK Markus (GER),SCHRAER Christian (GER),SALVER Jan-Hendrik (GER)
2006,22-06-2006,97410100,Group F,97410043,Japan,Dortmund ,"FIFA World Cup Stadium, Dortmund",Japan,JPN,1,1,Brazil,BRA,1,4,2,5,Away_Team_Win, ,65000,POULAT Eric (FRA),DAGORNE Lionel (FRA),TEXIER Vincent (FRA)
2006,22-06-2006,97410100,Group F,97410044,Croatia,Stuttgart ,Gottlieb-Daimler-Stadion,Croatia,CRO,1,2,Australia,AUS,1,2,2,4,DRAW, ,52000,POLL Graham (ENG),SHARP Philip (ENG),TURNER Glenn (ENG)
2006,23-06-2006,97410100,Group H,97410048,Ukraine,Berlin ,Olympiastadion,Ukraine,UKR,0,1,Tunisia,TUN,0,0,0,1,Home_Team_Win, ,72000,AMARILLA Carlos (PAR),ANDINO Amelio (PAR),BERNAL Manuel (PAR)
2006,23-06-2006,97410100,Group H,97410047,Saudi Arabia,Kaiserslautern ,Fritz-Walter-Stadion,Saudi Arabia,KSA,0,0,Spain,ESP,1,1,1,1,Away_Team_Win, ,46000,CODJIA Coffi (BEN),NTAGUNGIRA Celestin (RWA),ADERODJOU Aboudou (BEN)
2006,23-06-2006,97410100,Group G,97410045,Togo,Cologne ,"FIFA World Cup Stadium, Cologne",Togo,TOG,0,0,France,FRA,0,2,0,2,Away_Team_Win, ,45000,LARRIONDA Jorge (URU),RIAL Walter (URU),FANDINO Pablo (URU)
2006,23-06-2006,97410100,Group G,97410046,Switzerland,Hanover ,"FIFA World Cup Stadium, Hanover",Switzerland,SUI,1,2,Korea Republic,KOR,0,0,1,2,Home_Team_Win, ,43000,ELIZONDO Horacio (ARG),GARCIA Dario (ARG),OTERO Rodolfo (ARG)
2006,24-06-2006,97410200,Round of 16,97410049,Germany,Munich ,"FIFA World Cup Stadium, Munich",Germany,GER,2,2,Sweden,SWE,0,0,2,2,Home_Team_Win, ,66000,SIMON Carlos (BRA),TAVARES Aristeu (BRA),CORONA Ednilson (BRA)
2006,24-06-2006,97410200,Round of 16,97410050,Argentina,Leipzig ,Zentralstadion,Argentina,ARG,0,2,Mexico,MEX,0,1,0,3,Home_Team_Win,Argentina win after extra time ,43000,BUSACCA Massimo (SUI),BURAGINA Francesco (SUI),ARNET Matthias (SUI)
2006,25-06-2006,97410200,Round of 16,97410051,England,Stuttgart ,Gottlieb-Daimler-Stadion,England,ENG,0,1,Ecuador,ECU,0,0,0,1,Home_Team_Win, ,52000,DE BLEECKERE Frank (BEL),HERMANS Peter (BEL),VROMANS Walter (BEL)
2006,25-06-2006,97410200,Round of 16,97410052,Portugal,Nuremberg ,Franken-Stadion,Portugal,POR,1,1,Netherlands,NED,0,0,1,1,Home_Team_Win, ,41000,IVANOV Valentin (RUS),GOLUBEV Nikolai (RUS),VOLNIN Evgueni (RUS)
2006,26-06-2006,97410200,Round of 16,97410053,Italy,Kaiserslautern ,Fritz-Walter-Stadion,Italy,ITA,0,1,Australia,AUS,0,0,0,1,Home_Team_Win, ,46000,MEDINA CANTALEJO Luis (ESP),GIRALDEZ CARRASCO Victoriano (ESP),MEDINA HERNANDEZ Pedro (ESP)
2006,26-06-2006,97410200,Round of 16,97410054,Switzerland,Cologne ,"FIFA World Cup Stadium, Cologne",Switzerland,SUI,0,0,Ukraine,UKR,0,0,0,0,DRAW,Ukraine win on penalties (0 - 3) ,45000,ARCHUNDIA Benito (MEX),RAMIREZ Jose (MEX),VERGARA Hector (CAN)
2006,27-06-2006,97410200,Round of 16,97410055,Brazil,Dortmund ,"FIFA World Cup Stadium, Dortmund",Brazil,BRA,2,3,Ghana,GHA,0,0,2,3,Home_Team_Win, ,65000,MICHEL Lubos (SVK),Roman SLYSKO (SVK),BALKO Martin (SVK)
2006,27-06-2006,97410200,Round of 16,97410056,Spain,Hanover ,"FIFA World Cup Stadium, Hanover",Spain,ESP,1,1,France,FRA,1,3,2,4,Away_Team_Win, ,43000,ROSETTI Roberto (ITA),COPELLI Cristiano (ITA),STAGNOLI Alessandro (ITA)
2006,30-06-2006,97410300,Quarter-finals,97410057,Germany,Berlin ,Olympiastadion,Germany,GER,0,1,Argentina,ARG,0,1,0,2,DRAW,Germany win on penalties (4 - 2) ,72000,MICHEL Lubos (SVK),Roman SLYSKO (SVK),BALKO Martin (SVK)
2006,30-06-2006,97410300,Quarter-finals,97410058,Italy,Hamburg ,"FIFA World Cup Stadium, Hamburg",Italy,ITA,1,3,Ukraine,UKR,0,0,1,3,Home_Team_Win, ,50000,DE BLEECKERE Frank (BEL),HERMANS Peter (BEL),VROMANS Walter (BEL)
2006,01-07-2006,97410300,Quarter-finals,97410059,England,Gelsenkirchen ,"FIFA World Cup Stadium, Gelsenkirchen",England,ENG,0,0,Portugal,POR,0,0,0,0,DRAW,Portugal win on penalties (1 - 3) ,52000,ELIZONDO Horacio (ARG),GARCIA Dario (ARG),OTERO Rodolfo (ARG)
2006,01-07-2006,97410300,Quarter-finals,97410060,Brazil,Frankfurt/Main ,"FIFA World Cup Stadium, Frankfurt",Brazil,BRA,0,0,France,FRA,0,1,0,1,Away_Team_Win, ,48000,MEDINA CANTALEJO Luis (ESP),GIRALDEZ CARRASCO Victoriano (ESP),MEDINA HERNANDEZ Pedro (ESP)
2006,04-07-2006,97410400,Semi-finals,97410061,Germany,Dortmund ,"FIFA World Cup Stadium, Dortmund",Germany,GER,0,0,Italy,ITA,0,2,0,2,Away_Team_Win,Italy win after extra time ,65000,ARCHUNDIA Benito (MEX),RAMIREZ Jose (MEX),VERGARA Hector (CAN)
2006,05-07-2006,97410400,Semi-finals,97410062,Portugal,Munich ,"FIFA World Cup Stadium, Munich",Portugal,POR,0,0,France,FRA,1,1,1,1,Away_Team_Win, ,66000,LARRIONDA Jorge (URU),RIAL Walter (URU),FANDINO Pablo (URU)
2006,08-07-2006,97410500,Third place,97410063,Germany,Stuttgart ,Gottlieb-Daimler-Stadion,Germany,GER,0,3,Portugal,POR,0,1,0,4,Home_Team_Win, ,52000,KAMIKAWA Toru (JPN),HIROSHIMA Yoshikazu (JPN),KIM Dae Young (KOR)
2006,09-07-2006,97410600,Final,97410064,Italy,Berlin ,Olympiastadion,Italy,ITA,0,1,France,FRA,0,1,0,2,DRAW,Italy win on penalties (5 - 3) ,69000,ELIZONDO Horacio (ARG),GARCIA Dario (ARG),OTERO Rodolfo (ARG)
2010,11-06-2010,249722,Group A,300061454,South Africa,Johannesburg ,Soccer City Stadium,South Africa,RSA,0,1,Mexico,MEX,0,1,0,2,DRAW, ,84490,Ravshan IRMATOV (UZB),ILYASOV Rafael (UZB),KOCHKAROV Bakhadyr (KGZ)
2010,11-06-2010,249722,Group A,300061453,Uruguay,Cape Town ,Cape Town Stadium,Uruguay,URU,0,0,France,FRA,0,0,0,0,DRAW, ,64100,NISHIMURA Yuichi (JPN),SAGARA Toru (JPN),JEONG Hae Sang (KOR)
2010,12-06-2010,249722,Group B,300061459,Korea Republic,Nelson Mandela Bay/Port Elizabeth ,Port Elizabeth Stadium,Korea Republic,KOR,1,2,Greece,GRE,0,0,1,2,Home_Team_Win, ,31513,HESTER Michael (NZL),HINTZ Jan Hendrik (NZL),MAKASINI Tevita (TGA)
2010,12-06-2010,249722,Group B,300061460,Argentina,Johannesburg ,Ellis Park Stadium,Argentina,ARG,1,1,Nigeria,NGA,0,0,1,1,Home_Team_Win, ,55686,Wolfgang STARK (GER),SALVER Jan-Hendrik (GER),PICKEL Mike (GER)
2010,12-06-2010,249722,Group C,300061466,England,Phokeng ,Royal Bafokeng Sports Palace,England,ENG,1,1,USA,USA,1,1,2,2,DRAW, ,38646,SIMON Carlos (BRA),HAUSMANN Altemir (BRA),BRAATZ Roberto (BRA)
2010,13-06-2010,249722,Group C,300061465,Algeria,Polokwane ,Peter Mokaba Stadium,Algeria,ALG,0,0,Slovenia,SVN,0,1,0,1,Away_Team_Win, ,30325,BATRES Carlos (GUA),LEAL Leonel (CRC),PASTRANA Carlos (HON)
2010,13-06-2010,249722,Group D,300061471,Serbia,Tshwane/Pretoria ,Loftus Versfeld Stadium,Serbia,SRB,0,0,Ghana,GHA,0,1,0,1,Away_Team_Win, ,38833,BALDASSI Hector (ARG),CASAS Ricardo (ARG),MAIDANA Hernan (ARG)
2010,13-06-2010,249722,Group D,300111116,Germany,Durban ,Durban Stadium,Germany,GER,2,4,Australia,AUS,0,0,2,4,Home_Team_Win, ,62660,RODRIGUEZ Marco (MEX),CAMARGO Jose Luis (MEX),MORIN Alberto (MEX)
2010,14-06-2010,249722,Group E,300061478,Netherlands,Johannesburg ,Soccer City Stadium,Netherlands,NED,0,2,Denmark,DEN,0,0,0,2,Home_Team_Win, ,83465,St�phane LANNOY (FRA),DANSAULT Eric (FRA),UGO Laurent (FRA)
2010,14-06-2010,249722,Group E,300061477,Japan,Mangaung/Bloemfontein ,Free State Stadium,Japan,JPN,1,1,Cameroon,CMR,0,0,1,1,Home_Team_Win, ,30620,Oleg�rio BENQUEREN�A (POR),CARDINAL Jose (POR),MIRANDA Bertino (POR)
2010,14-06-2010,249722,Group F,300061484,Italy,Cape Town ,Cape Town Stadium,Italy,ITA,0,1,Paraguay,PAR,1,1,1,2,DRAW, ,62869,ARCHUNDIA Benito (MEX),VERGARA Hector (CAN),TORRENTERA Marvin (MEX)
2010,15-06-2010,249722,Group F,300061483,New Zealand,Phokeng ,Royal Bafokeng Sports Palace,New Zealand,NZL,0,1,Slovakia,SVK,0,1,0,2,DRAW, ,23871,DAMON Jerome (RSA),NTAGUNGIRA Celestin (RWA),MOLEFE Enock (RSA)
2010,15-06-2010,249722,Group G,300061489,Ivory Coast,Nelson Mandela Bay/Port Elizabeth ,Port Elizabeth Stadium,Ivory Coast,CIV,0,0,Portugal,POR,0,0,0,0,DRAW, ,37034,LARRIONDA Jorge (URU),FANDINO Pablo (URU),ESPINOSA Mauricio (URU)
2010,15-06-2010,249722,Group G,300061490,Brazil,Johannesburg ,Ellis Park Stadium,Brazil,BRA,0,2,Korea DPR,PRK,0,1,0,3,Home_Team_Win, ,54331,KASSAI Viktor (HUN),EROS Gabor (HUN),VAMOS Tibor (HUN)
2010,16-06-2010,249722,Group H,300061495,Honduras,Nelspruit ,Mbombela Stadium,Honduras,HON,0,0,Chile,CHI,1,1,1,1,Away_Team_Win, ,32664,MAILLET Eddy (SEY),MENKOUANDE Evarist (CMR),HASSANI Bechir (TUN)
2010,16-06-2010,249722,Group H,300111112,Spain,Durban ,Durban Stadium,Spain,ESP,0,0,Switzerland,SUI,0,1,0,1,Away_Team_Win, ,62453,WEBB Howard (ENG),Darren CANN (ENG),MULLARKEY Michael (ENG)
2010,16-06-2010,249722,Group A,300061452,South Africa,Tshwane/Pretoria ,Loftus Versfeld Stadium,South Africa,RSA,0,0,Uruguay,URU,1,3,1,3,Away_Team_Win, ,42658,BUSACCA Massimo (SUI),ARNET Matthias (SUI),BURAGINA Francesco (SUI)
2010,17-06-2010,249722,Group B,300061458,Argentina,Johannesburg ,Soccer City Stadium,Argentina,ARG,2,4,Korea Republic,KOR,1,1,3,5,Home_Team_Win, ,82174,DE BLEECKERE Frank (BEL),HERMANS Peter (BEL),VROMANS Walter (BEL)
2010,17-06-2010,249722,Group B,300061457,Greece,Mangaung/Bloemfontein ,Free State Stadium,Greece,GRE,1,2,Nigeria,NGA,1,1,2,3,Home_Team_Win, ,31593,RUIZ Oscar (COL),GONZALEZ Abraham (COL),CLAVIJO Humberto (COL)
2010,17-06-2010,249722,Group A,300061451,France,Polokwane ,Peter Mokaba Stadium,France,FRA,0,0,Mexico,MEX,0,2,0,2,Away_Team_Win, ,35370,AL GHAMDI Khalil (KSA),KAMRANIFAR Hassan (IRN),AL MARZOUQI Saleh (UAE)
2010,18-06-2010,249722,Group D,300061470,Germany,Nelson Mandela Bay/Port Elizabeth ,Port Elizabeth Stadium,Germany,GER,0,0,Serbia,SRB,1,1,1,1,Away_Team_Win, ,38294,Alberto UNDIANO MALLENCO (ESP),MARTINEZ Fermin (ESP),YUSTE Juan (ESP)
2010,18-06-2010,249722,Group C,300061463,Slovenia,Johannesburg ,Ellis Park Stadium,Slovenia,SVN,2,2,USA,USA,0,2,2,4,DRAW, ,45573,Koman COULIBALY (MLI),ACHIK Redouane (MAR),MANUEL CANDIDO Inacio (ANG)
2010,18-06-2010,249722,Group C,300061464,England,Cape Town ,Cape Town Stadium,England,ENG,0,0,Algeria,ALG,0,0,0,0,DRAW, ,64100,Ravshan IRMATOV (UZB),ILYASOV Rafael (UZB),KOCHKAROV Bakhadyr (KGZ)
2010,19-06-2010,249722,Group E,300111117,Netherlands,Durban ,Durban Stadium,Netherlands,NED,0,1,Japan,JPN,0,0,0,1,Home_Team_Win, ,62010,BALDASSI Hector (ARG),CASAS Ricardo (ARG),MAIDANA Hernan (ARG)
2010,19-06-2010,249722,Group D,300061469,Ghana,Phokeng ,Royal Bafokeng Sports Palace,Ghana,GHA,1,1,Australia,AUS,1,1,2,2,DRAW, ,34812,ROSETTI Roberto (ITA),CALCAGNO Paolo (ITA),AYROLDI Stefano (ITA)
2010,19-06-2010,249722,Group E,300061475,Cameroon,Tshwane/Pretoria ,Loftus Versfeld Stadium,Cameroon,CMR,1,1,Denmark,DEN,1,2,2,3,Away_Team_Win, ,38074,LARRIONDA Jorge (URU),FANDINO Pablo (URU),ESPINOSA Mauricio (URU)
2010,20-06-2010,249722,Group F,300061481,Slovakia,Mangaung/Bloemfontein ,Free State Stadium,Slovakia,SVK,0,0,Paraguay,PAR,1,2,1,2,Away_Team_Win, ,26643,MAILLET Eddy (SEY),MENKOUANDE Evarist (CMR),HASSANI Bechir (TUN)
2010,20-06-2010,249722,Group F,300061482,Italy,Nelspruit ,Mbombela Stadium,Italy,ITA,1,1,New Zealand,NZL,1,1,2,2,DRAW, ,38229,BATRES Carlos (GUA),LEAL Leonel (CRC),PASTRANA Carlos (HON)
2010,20-06-2010,249722,Group G,300061488,Brazil,Johannesburg ,Soccer City Stadium,Brazil,BRA,1,3,Ivory Coast,CIV,0,1,1,4,Home_Team_Win, ,84455,St�phane LANNOY (FRA),DANSAULT Eric (FRA),UGO Laurent (FRA)
2010,21-06-2010,249722,Group G,300061487,Portugal,Cape Town ,Cape Town Stadium,Portugal,POR,1,7,Korea DPR,PRK,0,0,1,7,Home_Team_Win, ,63644,POZO Pablo (CHI),BASUALTO Patricio (CHI),MONDRIA Francisco (CHI)
2010,21-06-2010,249722,Group H,300061493,Chile,Nelson Mandela Bay/Port Elizabeth ,Port Elizabeth Stadium,Chile,CHI,0,1,Switzerland,SUI,0,0,0,1,Home_Team_Win, ,34872,AL GHAMDI Khalil (KSA),KAMRANIFAR Hassan (IRN),AL MARZOUQI Saleh (UAE)
2010,21-06-2010,249722,Group H,300061494,Spain,Johannesburg ,Ellis Park Stadium,Spain,ESP,1,2,Honduras,HON,0,0,1,2,Home_Team_Win, ,54386,NISHIMURA Yuichi (JPN),SAGARA Toru (JPN),JEONG Hae Sang (KOR)
2010,22-06-2010,249722,Group A,300061450,Mexico,Phokeng ,Royal Bafokeng Sports Palace,Mexico,MEX,0,0,Uruguay,URU,1,1,1,1,Away_Team_Win, ,33425,KASSAI Viktor (HUN),EROS Gabor (HUN),VAMOS Tibor (HUN)
2010,22-06-2010,249722,Group A,300061449,France,Mangaung/Bloemfontein ,Free State Stadium,France,FRA,0,1,South Africa,RSA,2,2,2,3,Away_Team_Win, ,39415,RUIZ Oscar (COL),GONZALEZ Abraham (COL),CLAVIJO Humberto (COL)
2010,22-06-2010,249722,Group B,300111115,Nigeria,Durban ,Durban Stadium,Nigeria,NGA,1,2,Korea Republic,KOR,1,2,2,4,DRAW, ,61874,Oleg�rio BENQUEREN�A (POR),CARDINAL Jose (POR),MIRANDA Bertino (POR)
2010,22-06-2010,249722,Group B,300061455,Greece,Polokwane ,Peter Mokaba Stadium,Greece,GRE,0,0,Argentina,ARG,0,2,0,2,Away_Team_Win, ,38891,Ravshan IRMATOV (UZB),ILYASOV Rafael (UZB),KOCHKAROV Bakhadyr (KGZ)
2010,23-06-2010,249722,Group C,300061462,Slovenia,Nelson Mandela Bay/Port Elizabeth ,Port Elizabeth Stadium,Slovenia,SVN,0,0,England,ENG,1,1,1,1,Away_Team_Win, ,36893,Wolfgang STARK (GER),SALVER Jan-Hendrik (GER),PICKEL Mike (GER)
2010,23-06-2010,249722,Group C,300061461,USA,Tshwane/Pretoria ,Loftus Versfeld Stadium,USA,USA,0,1,Algeria,ALG,0,0,0,1,Home_Team_Win, ,35827,DE BLEECKERE Frank (BEL),HERMANS Peter (BEL),VROMANS Walter (BEL)
2010,23-06-2010,249722,Group D,300061468,Ghana,Johannesburg ,Soccer City Stadium,Ghana,GHA,0,0,Germany,GER,0,1,0,1,Away_Team_Win, ,83391,SIMON Carlos (BRA),HAUSMANN Altemir (BRA),BRAATZ Roberto (BRA)
2010,23-06-2010,249722,Group D,300061467,Australia,Nelspruit ,Mbombela Stadium,Australia,AUS,0,2,Serbia,SRB,0,1,0,3,Home_Team_Win, ,37836,LARRIONDA Jorge (URU),FANDINO Pablo (URU),ESPINOSA Mauricio (URU)
2010,24-06-2010,249722,Group F,300061480,Slovakia,Johannesburg ,Ellis Park Stadium,Slovakia,SVK,1,3,Italy,ITA,0,2,1,5,Home_Team_Win, ,53412,WEBB Howard (ENG),Darren CANN (ENG),MULLARKEY Michael (ENG)
2010,24-06-2010,249722,Group F,300061479,Paraguay,Polokwane ,Peter Mokaba Stadium,Paraguay,PAR,0,0,New Zealand,NZL,0,0,0,0,DRAW, ,34850,NISHIMURA Yuichi (JPN),SAGARA Toru (JPN),JEONG Hae Sang (KOR)
2010,24-06-2010,249722,Group E,300061474,Denmark,Phokeng ,Royal Bafokeng Sports Palace,Denmark,DEN,0,1,Japan,JPN,2,3,2,4,Away_Team_Win, ,27967,DAMON Jerome (RSA),NTAGUNGIRA Celestin (RWA),MOLEFE Enock (RSA)
2010,24-06-2010,249722,Group E,300061473,Cameroon,Cape Town ,Cape Town Stadium,Cameroon,CMR,0,1,Netherlands,NED,1,2,1,3,Away_Team_Win, ,63093,POZO Pablo (CHI),BASUALTO Patricio (CHI),MONDRIA Francisco (CHI)
2010,25-06-2010,249722,Group G,300111111,Portugal,Durban ,Durban Stadium,Portugal,POR,0,0,Brazil,BRA,0,0,0,0,DRAW, ,62712,ARCHUNDIA Benito (MEX),VERGARA Hector (CAN),TORRENTERA Marvin (MEX)
2010,25-06-2010,249722,Group G,300061486,Korea DPR,Nelspruit ,Mbombela Stadium,Korea DPR,PRK,0,0,Ivory Coast,CIV,2,3,2,3,Away_Team_Win, ,34763,Alberto UNDIANO MALLENCO (ESP),MARTINEZ Fermin (ESP),YUSTE Juan (ESP)
2010,25-06-2010,249722,Group H,300061491,Chile,Tshwane/Pretoria ,Loftus Versfeld Stadium,Chile,CHI,0,1,Spain,ESP,2,2,2,3,Away_Team_Win, ,41958,RODRIGUEZ Marco (MEX),CAMARGO Jose Luis (MEX),MORIN Alberto (MEX)
2010,25-06-2010,249722,Group H,300061492,Switzerland,Mangaung/Bloemfontein ,Free State Stadium,Switzerland,SUI,0,0,Honduras,HON,0,0,0,0,DRAW, ,28042,BALDASSI Hector (ARG),CASAS Ricardo (ARG),MAIDANA Hernan (ARG)
2010,26-06-2010,249717,Round of 16,300061504,Uruguay,Nelson Mandela Bay/Port Elizabeth ,Port Elizabeth Stadium,Uruguay,URU,1,2,Korea Republic,KOR,0,1,1,3,Home_Team_Win, ,30597,Wolfgang STARK (GER),SALVER Jan-Hendrik (GER),PICKEL Mike (GER)
2010,26-06-2010,249717,Round of 16,300061503,USA,Phokeng ,Royal Bafokeng Sports Palace,USA,USA,0,1,Ghana,GHA,0,2,0,3,Away_Team_Win,Ghana win after extra time ,34976,KASSAI Viktor (HUN),EROS Gabor (HUN),VAMOS Tibor (HUN)
2010,27-06-2010,249717,Round of 16,300061501,Germany,Mangaung/Bloemfontein ,Free State Stadium,Germany,GER,2,4,England,ENG,1,1,3,5,Home_Team_Win, ,40510,LARRIONDA Jorge (URU),FANDINO Pablo (URU),ESPINOSA Mauricio (URU)
2010,27-06-2010,249717,Round of 16,300061502,Argentina,Johannesburg ,Soccer City Stadium,Argentina,ARG,2,3,Mexico,MEX,0,1,2,4,Home_Team_Win, ,84377,ROSETTI Roberto (ITA),CALCAGNO Paolo (ITA),AYROLDI Stefano (ITA)
2010,28-06-2010,249717,Round of 16,300111113,Netherlands,Durban ,Durban Stadium,Netherlands,NED,1,2,Slovakia,SVK,0,1,1,3,Home_Team_Win, ,61962,Alberto UNDIANO MALLENCO (ESP),MARTINEZ Fermin (ESP),YUSTE Juan (ESP)
2010,28-06-2010,249717,Round of 16,300061500,Brazil,Johannesburg ,Ellis Park Stadium,Brazil,BRA,2,3,Chile,CHI,0,0,2,3,Home_Team_Win, ,54096,WEBB Howard (ENG),Darren CANN (ENG),MULLARKEY Michael (ENG)
2010,29-06-2010,249717,Round of 16,300061497,Paraguay,Tshwane/Pretoria ,Loftus Versfeld Stadium,Paraguay,PAR,0,0,Japan,JPN,0,0,0,0,DRAW,Paraguay win on penalties (5 - 3) ,36742,DE BLEECKERE Frank (BEL),HERMANS Peter (BEL),VROMANS Walter (BEL)
